,long,lat
53,-98.10579832612173,19.189237030926943
54,-101.13822597196695,25.468707855010198
55,-111.36661257379,28.227955074188614
56,-102.05048564708615,20.439670359815246
57,-102.34739559353343,21.98635651673295
58,-101.48653847226582,25.150172676217917
59,-114.84778713481958,32.660287229662885
60,-87.11250826241192,20.900249398734456
61,-98.69966913667442,19.372469774040496
62,-100.8212305375359,25.478024959896374
63,-95.0820393330381,17.993487208523085
64,-110.9559419946977,28.49345783539019
65,-98.57402982930009,25.88689487556764
66,-97.18518379546485,20.182539721463442
67,-98.02718468745051,22.28479308288569
68,-104.70788293642369,21.58888929641932
69,-99.64595787173914,19.426958874081034
70,-106.21760670516997,29.722957058262438
71,-101.40515481275136,26.010344449559128
72,-114.85271861872229,31.022817403321437
73,-101.01366040020875,25.975627779683265
74,-101.26619495252818,26.972151559526164
75,-115.18117057917185,32.61873228798379
76,-100.29986214249868,25.91791997867535
77,-87.16630019797726,20.877882833739175
78,-103.46417021694579,20.39258705179828
79,-94.28682516186682,17.859097358880454
80,-100.80187181465985,25.349481039298734
81,-115.40408368814889,32.420737274116966
82,-98.13478873141378,18.978034271609086
83,-115.31260103732414,32.19681065451134
84,-114.94981751791704,31.052263287665035
85,-115.26371939151853,31.064646197053108
86,-100.2835694788686,20.831596395772447
87,-100.20855994928246,20.936987810852628
88,-100.72355287653615,25.48024556244078
89,-97.39661788929435,20.618640780302083
90,-101.40363273527005,21.166298122376766
91,-100.77871846663093,22.101130926624457
92,-105.89442328651131,28.68899733502989
93,-99.11809436794016,18.91508878582199
94,-96.85129923006816,19.508285220682033
95,-97.35721523971122,25.544590674759547
96,-89.5951033949722,21.036910879384664
97,-110.54185306645778,27.555823729924228
98,-99.08751863815769,19.23868482431294
99,-115.3984467741272,32.17774012392174
100,-115.61611020685585,31.824534901926924
101,-103.37982710913471,20.53922167737656
102,-101.31964724930853,24.908668817915764
103,-105.51036868018181,29.1553085617891
104,-116.22433053482654,32.35231755119959
105,-105.99106657821237,28.734188286121068
106,-98.34092738072903,20.001412182577205
107,-115.83616404147723,32.48249218015058
108,-110.5110566209971,27.63749897388562
109,-97.72008255166763,25.92138736684658
110,-102.98586936284543,20.287200264015397
111,-100.91638293829206,25.38979015431686
112,-105.90291774427385,28.34433454852587
113,-96.63955674308096,17.080894723106514
114,-115.06367478766613,31.924086482655905
115,-116.161788803217,32.48072111521432
116,-86.83975446150022,21.182650455622902
117,-97.32910792071382,18.427381485327622
118,-100.10508333024418,21.956109044726098
119,-102.6813973325574,20.18822879863065
120,-106.22622422644439,29.615738275571093
121,-99.92721443225717,17.008049002857128
122,-105.59707178873244,28.979805137678845
123,-105.22532645985454,20.60199107109096
124,-98.48014110019027,25.918692186774393
125,-98.11977670537331,22.51900524605306
126,-94.42848972308028,18.059185759926095
127,-99.9358201447761,21.87080757611431
128,-116.67715463289527,32.330521777124616
129,-99.69175448040221,19.166327564651127
130,-101.4702479950986,19.736347997240035
131,-98.3331266636332,22.356753541342513
132,-101.33295454554677,25.412404454387612
133,-98.03451897334213,25.652246274080298
134,-97.56689430341399,20.682994120335337
135,-97.1349848049925,20.297734082220195
136,-104.73049259059226,28.799766086429447
137,-100.45664667152994,28.55643779340192
138,-101.13310249492052,19.638396207791775
139,-99.26803693859284,18.83823185633978
140,-115.61185237413747,32.41592393452051
141,-101.60295144809848,26.631577841688774
142,-105.81106932044214,28.671199835056377
143,-103.56318160371487,20.461709425310254
144,-100.02606795133684,16.99754613400206
145,-96.2635773223866,19.203330349128787
146,-115.72374438086993,32.19048919225289
147,-101.33576182973162,26.343608629633877
148,-106.15470926014588,29.53966460227722
149,-87.14060616591927,20.880765056420646
150,-115.93432946449764,32.628482143438205
151,-97.17860443820487,20.208691446127215
152,-96.86413053373836,18.829492672614972
153,-105.69749951094659,29.09600589623605
154,-100.57815133952676,28.779893375234476
155,-99.7045555313837,27.357497511608678
156,-115.2271991788509,31.01770602349877
157,-98.94398903048503,19.413240990850117
158,-99.91595120847629,25.54251013607025
159,-102.38127297468434,21.967517894671523
160,-98.52869851134457,25.83629988245866
161,-97.8657479419284,25.469697855110326
162,-105.84628656072057,29.413782179089516
163,-105.97536641639132,28.176554250392112
164,-115.7052105233708,32.44142392733007
165,-101.24102901646505,25.54105707913618
166,-105.20860618100672,20.49452465053604
167,-106.0567162486902,28.394075972123815
168,-101.11942124978603,27.028704190250167
169,-100.75056835053154,25.897983293558394
170,-96.16419613194185,18.98729366237001
171,-96.55972018309313,17.08724704967896
172,-100.90656388162063,22.171776975972943
173,-95.9922332454955,19.019408563746364
174,-99.72390196723434,19.319593334883834
175,-110.63395803144816,28.16915907634541
176,-98.26532149310157,21.85202305452871
177,-94.9866354970398,18.01327950481285
178,-100.91281472000918,25.905728105283977
179,-115.00173222454993,31.12709041453783
180,-99.60096200282747,27.31058145459739
181,-103.96694956499317,19.320542229036416
182,-101.14499303098376,19.89297137120872
183,-94.18854086046132,17.685345075827687
184,-98.92878128029844,20.07081208248104
185,-110.55539181646579,27.8039899470039
186,-102.40519281930275,22.925823877901777
187,-105.1557673736163,28.882726697745305
188,-98.08068956465648,26.016327510621316
189,-101.80538830632345,21.078151648725147
190,-99.62267334658888,16.705944020930964
191,-99.08751863815769,19.23868482431294
192,-106.78560165859196,31.327469363691943
193,-103.94941499111927,18.850664740254373
194,-102.62465372255798,22.792649280079388
195,-101.28445645224089,20.044275345327243
196,-110.51549902910051,28.350899926341203
197,-117.02456130564087,32.314207792989464
198,-111.0262087719546,28.282473459989163
199,-110.25507163573474,28.273260689297302
200,-114.75339876585932,31.803115708590944
201,-96.19782967987277,18.954400394950806
202,-97.73087246944792,25.361979096149312
203,-97.9630307614336,25.743576042883262
204,-100.2149660420602,20.614639246744396
205,-103.33343741481136,25.823787270319414
206,-99.24990019778835,20.024714873023846
207,-105.49898265153634,29.192797179266485
208,-103.7073577168098,19.24976559244479
209,-115.10020085103686,32.66696836432183
210,-106.17922360704164,28.908571399831708
211,-101.17372338904943,25.466459037600266
212,-102.35610422415151,21.84060730623797
213,-115.34129940268654,32.18242875241376
214,-101.24418077335812,25.800763322033767
215,-113.57256096772898,29.477351873823498
216,-114.99616792981541,31.655029082497023
217,-92.85423419968706,18.16530337983325
218,-97.48176281061487,25.80911826498773
219,-95.4100431739797,16.28501479062473
220,-116.37628268960862,32.33370730015922
221,-106.03981120377696,29.54344861453308
222,-115.67000338157646,31.978203912156026
223,-116.43310076031959,32.52057968024015
224,-105.9890183098782,28.41339437121265
225,-98.75883291877292,19.368655141726578
226,-100.21592728816,25.678694526420596
227,-103.42359944305538,25.79684373405187
228,-97.58305081192552,20.70943884762197
229,-99.41602617805104,19.743540819982265
230,-93.19395719425637,16.715832018071303
231,-99.9603980982978,22.34639689881661
232,-101.45709653329915,26.080801780369463
233,-94.53238257209803,17.961664740563283
234,-105.2122417049926,29.03923141594332
235,-103.52048790151493,20.508780448193335
236,-101.78470760368964,26.175641892909447
237,-97.80930354477601,26.006871304653973
238,-106.47143044444235,28.92012876461294
239,-102.14347058405154,22.030031284812733
240,-99.7641215028807,19.240009481689533
241,-101.26197673322528,25.735960710761002
242,-115.87373485663824,32.57030386721818
243,-102.67388216777645,22.794822597888146
244,-97.32142833127476,20.598344679741633
245,-103.09456545778062,20.420546954339404
246,-100.34669386264467,20.676304771977904
247,-100.43085191965648,20.752177960764868
248,-101.5897778475091,26.15771055664127
249,-103.26610496890272,25.600796716672534
250,-94.71826116278805,17.918381277979197
251,-99.09426942282123,19.24415885843944
252,-99.91659527518789,21.81495583081525
253,-100.24893404066307,25.788239957018025
254,-115.37174502454198,32.4348399758548
255,-115.2879184133846,31.162419282338668
256,-101.00150221989574,26.837321112994296
257,-101.55622752889946,26.200310942893775
258,-100.96835317971124,22.515159093058273
259,-101.10132449710213,25.807238854564922
260,-103.76906526481038,25.48507330894648
261,-99.05376117804386,19.9104514550472
262,-100.0295242964742,25.6202254425711
263,-106.76632340154481,31.13595780129021
264,-111.17126257283476,28.14731339816337
265,-86.92544786403727,20.917672391749797
266,-98.30027489153798,22.235806610136382
267,-110.60706601390092,27.574136525469143
268,-106.19778542574622,28.44071058649531
269,-105.11511916818996,28.882775060970623
270,-103.02238053307501,20.210375734532672
271,-103.41547361297549,25.490885916866304
272,-101.1145849674499,25.30096748722455
273,-115.19389349610445,32.23745796670192
274,-115.34989368320853,32.34562330422771
275,-101.20401602477793,19.77138804801283
276,-100.65914558223957,28.472876641597985
277,-101.38715977632077,25.735444835546357
278,-101.15811946118549,26.831783201805123
279,-101.04424527674783,25.5108306488877
280,-98.27593322504616,22.435906228074227
281,-114.8576823448454,30.958766490711195
282,-100.68291427533984,28.419981963331864
283,-98.90572646217318,20.045296072124177
284,-100.2426744481322,17.040017940549543
285,-98.16470941740664,22.482711344428036
286,-100.34111882826977,26.021785965137994
287,-98.50234075639666,25.782136732170596
288,-103.58252990898778,19.199122087113977
289,-111.05663493131931,28.07917607045075
290,-105.09585966322092,28.902597843013957
291,-97.36371412314774,20.554110370405024
292,-103.36850381849575,20.875088294946387
293,-115.7052105233708,32.44142392733007
294,-86.8905224070161,21.38840676060891
295,-110.63395803144816,28.16915907634541
296,-99.15387160130514,18.78954695940113
297,-98.94608423121294,19.690798525427642
298,-110.43225804367877,28.50641563543492
299,-100.15313345896877,21.686378406896672
300,-110.33601553421857,28.5402152592651
301,-89.67132010354885,21.019778745621753
302,-101.91306913578813,20.232406538029668
303,-102.21149155725416,22.021231506555594
304,-100.18414091810196,25.738788555385597
305,-95.00757044903213,18.03241435893934
306,-101.52687041827576,21.226300655516233
307,-100.29268878061497,20.37467073825506
308,-103.85536024082754,25.485390299941038
309,-95.17695300592817,17.99385243882904
310,-106.82820478604361,31.336070930817044
311,-115.00729617118253,32.09799558959764
312,-97.609929665807,25.253825361348955
313,-98.10579832612173,19.189237030926943
314,-89.65578510398223,21.122376519363744
315,-98.57006704006854,19.188893744714377
316,-100.95533178806369,24.697344540797005
317,-100.00405875977845,22.153762901470103
318,-95.46250316220227,16.205917777862126
319,-100.30895449288542,20.289609434840216
320,-101.71180084954145,20.249776452177585
321,-103.54809230720524,25.360386058981085
322,-110.36392064017609,28.167868069443998
323,-92.70896550729063,18.23800471322332
324,-106.2766368156044,28.747800414212758
325,-94.304907169438,17.575998886620294
326,-115.50515068256819,31.6117918658952
327,-106.21201576829148,29.40717849216923
328,-99.62276086605311,16.78816864342054
329,-99.59007966454722,27.625163627202127
330,-106.00069494059116,29.1340938276066
331,-103.7715279241739,19.181720906192627
332,-101.89149094458988,20.461007736085083
333,-105.97426325225442,29.74173431297807
334,-99.95613910591435,21.837650259634284
335,-115.89327248513018,32.49070229452704
336,-110.78721956040995,28.136591790747673
337,-100.71691685599197,28.81231965735772
338,-99.89225711430905,25.48940193907976
339,-100.74611258448144,25.685269420281156
340,-97.41383435545983,25.399641557169062
341,-100.66947377101599,28.377009837669917
342,-110.9011655885917,28.4260185081179
343,-100.60964051579359,25.608887888540174
344,-98.92563316673949,19.585262050785964
345,-102.20667508174473,21.79123979559817
346,-103.71239320567629,25.703875167483215
347,-97.98375602471823,22.403920195865645
348,-95.1848261588646,17.99982118806814
349,-100.27255848406236,25.617491357923335
350,-105.73981402023409,28.716159943397344
351,-110.564841573559,27.673012330274226
352,-106.09823907327524,28.570949465744224
353,-94.22426134794294,17.772678862081985
354,-103.42274081292014,20.906415065522765
355,-87.01404335516997,20.969598884083467
356,-114.85764995350884,30.9496686557356
357,-103.77183729384139,25.39691031975135
358,-101.47426859527064,26.99503697131258
359,-98.53820257107614,25.662692365285604
360,-102.44579287777947,21.793226176607185
361,-97.26304760876681,20.765899450176036
362,-103.6049505288245,20.76034105801827
363,-116.42226897333109,32.459837527024426
364,-116.43310076031959,32.52057968024015
365,-115.07058907303846,31.304563661206487
366,-92.81405844783727,18.034701870310077
367,-110.72077156543581,28.016904919036133
368,-110.63175166959843,28.11477145328649
369,-99.90284345491618,21.797870567856275
370,-101.44035306605876,25.803173210974506
371,-94.467753109602,17.892681843611758
372,-101.31947738180985,24.91744839164572
373,-95.77154028577806,18.78058859591971
374,-115.67517659588783,32.09218237461113
375,-116.2086961107277,32.53539514659384
376,-116.8768624873272,32.10820261300171
377,-100.50521807254388,25.630360871196437
378,-115.3236215465852,32.578792146061105
379,-97.2278080878645,25.957365045237417
380,-97.6216851801893,25.984169305386526
381,-97.64100544407978,25.244247143699717
382,-92.8468920586034,18.110026137467727
383,-101.8927515125136,20.920921433408903
384,-115.34854522347096,31.666029442714333
385,-98.42317592972948,25.79232009126836
386,-103.44422034115915,20.938493129593517
387,-101.6281083831416,25.918965520160448
388,-100.61830294921394,28.638012841835156
389,-103.96356467474227,18.955507996972575
390,-89.74201894870619,21.11407864570216
391,-98.06714330323612,22.259444673093817
392,-115.17520259473365,31.608279139439293
393,-98.90953570330983,19.643152987955464
394,-98.02393259375113,19.102326006896902
395,-102.20641268056329,20.023445866473146
396,-114.9430418590814,31.14957068153926
397,-99.81389230305058,21.857319545800657
398,-115.18406273974325,31.507578283744905
399,-101.58770011097243,24.75435913595009
400,-101.20710655976015,25.854705762100096
401,-98.24052740454296,21.770685639084306
402,-99.89797047540836,21.680734915024715
403,-101.01229186276048,25.404879185616288
404,-111.18066344637536,28.185687015341244
405,-115.03921836950342,32.473389585962494
406,-100.06566783906361,17.220437617245718
407,-98.75323558216299,19.029476373657722
408,-105.99024824171235,29.495021481479988
409,-99.11442548729107,19.897085759071587
410,-99.02965250529827,19.285151500091878
411,-98.70909381195447,19.722349684422817
412,-101.53278140466169,26.73936139817227
413,-96.25634020295402,19.03502696793753
414,-100.28541998747674,25.527807699874515
415,-100.70153541877312,25.577854522359534
416,-101.48841021737651,24.832347841413863
417,-100.89934930167354,20.536957364824573
418,-102.34739559353343,21.98635651673295
419,-105.76295593824389,28.97997992886575
420,-101.04337205318336,26.946595340696312
421,-114.94116570802068,31.40744987910233
422,-96.18431552073262,18.98619084735829
423,-100.93285143032534,25.817190554484135
424,-92.98204980762121,17.965502424228465
425,-105.63421611371373,29.213823263050816
426,-101.1999881063045,26.343031732473577
427,-99.02901224777077,19.54650625240952
428,-96.67151406177439,17.114543895299192
429,-99.63468332728783,16.86832951648518
430,-116.74972495524457,32.22409709541569
431,-97.34701877769366,25.49298716365052
432,-99.92071280125805,19.531204260728963
433,-97.92653658851619,22.367236737718976
434,-101.180562199288,19.519997789002925
435,-110.62088848815333,27.965364688262444
436,-100.0686680904472,26.190296028978707
437,-105.1479491577734,20.717444448201675
438,-106.46811424911878,29.041176330576008
439,-105.92618978743177,29.289437447604847
440,-94.32553766662039,17.89054564228843
441,-87.22558021251687,21.012455016912828
442,-110.31601205815879,28.38178300244693
443,-104.72875471337102,28.78464735220319
444,-96.68589486507184,17.148395274676012
445,-100.51848108065603,28.708345227580793
446,-99.72637595453759,16.93666173482612
447,-105.9366386139877,28.251548401015857
448,-101.55161550982348,24.819720708614902
449,-100.97243840308812,25.895522413050855
450,-116.32970596798857,32.27388111488666
451,-97.34701877769366,25.49298716365052
452,-100.92230533564472,25.303982373400977
453,-100.23607823141994,26.122369499811814
454,-105.06703065274795,28.975822066107924
455,-105.90145676991435,28.946955143762455
456,-115.70932292536541,32.04133275121265
457,-110.64017283495939,28.324661878216393
458,-101.4512017658715,26.34743135763116
459,-98.79206970961572,19.719872471742086
460,-89.61728061530853,20.7528142098544
461,-105.98604025755826,29.409143828465773
462,-115.64319334054427,31.76708400124324
463,-115.34926677828291,32.45036004952952
464,-98.97634132333445,19.833351959809093
465,-103.49584626216432,18.998771620856385
466,-110.43785401922682,27.805108690575892
467,-100.28373161913855,25.513785880903466
468,-110.4795629551426,28.0452943769572
469,-103.75755107732147,19.101802415437398
470,-111.0485946625296,28.335732732206473
471,-100.9713762182621,25.480157848110125
472,-102.27757698056045,22.838072412794485
473,-99.81483796531248,27.464805988696412
474,-99.75926118582287,17.01781107574467
475,-101.40508674698087,20.978387086012987
476,-98.4210876967557,21.99031802885294
477,-101.07463401836137,25.579950657751787
478,-115.83616404147723,32.48249218015058
479,-94.55885523100967,18.03499317502884
480,-115.31661058457811,31.84300744276154
481,-89.67132010354885,21.019778745621753
482,-115.5078576238619,32.17790212479118
483,-106.12223325492155,28.182450836827677
484,-106.22045063224866,28.62311256625708
485,-103.23724965424,20.5156433815145
486,-105.9140679841246,29.64433302254232
487,-103.50012476002769,19.343295702046248
488,-98.90977735565072,19.38865935016593
489,-115.32487154140246,32.67241400982428
490,-96.69392181687101,17.01840284257085
491,-99.07255794545048,19.98990743453235
492,-97.3659490329138,20.450855747940327
493,-100.87039788193225,24.767607293150775
494,-99.9570742369367,16.925876070499594
495,-95.30134794924939,16.19736229510331
496,-102.43252656478096,22.80100798792335
497,-110.66205940354696,27.97555588757793
498,-111.15453472604084,28.192794215235168
499,-115.79838380513375,32.56569088161339
500,-114.93749226195864,31.83305460156169
501,-103.67747397772422,25.43459140330562
502,-101.2153113812716,20.1042158098403
503,-106.83952310024124,31.287202434162378
504,-116.18161014421574,32.289398537989435
505,-110.34674178434257,27.733429357214796
506,-99.59399644025122,19.255972912246566
507,-100.87595981707871,22.260969703104212
508,-102.4102445222348,22.017158863066086
509,-97.50232886434634,25.544210069669905
510,-98.13060686083156,22.22116054387682
511,-110.2193670400211,28.284581837562396
512,-110.36409523515708,28.530720088927346
513,-100.33399783503083,25.46340496073526
514,-102.8498504050987,20.175599641031496
515,-106.28377051917295,29.68079858608806
516,-101.06999078814289,25.679341276358382
517,-100.73576762816393,20.771551880748063
518,-98.38923333855183,25.90449083747305
519,-110.51951740281608,28.065769497967892
520,-110.28754175552609,27.78493769100379
521,-103.40474703932767,25.83952170427536
522,-97.22137333125428,25.771095619706905
523,-116.92373537352356,32.49976974537595
524,-98.05995021344934,22.217805755439702
525,-100.74596393818769,28.510755918038768
526,-115.15706308507099,31.383968636681768
527,-101.2895253496797,26.853069031548195
528,-98.54580943825493,22.362327077057696
529,-93.05419550817419,18.22428328769612
530,-97.36784993759363,19.805305093402144
531,-115.64141950179908,31.804260505427273
532,-106.02286402741817,28.929616293838095
533,-103.64632488044455,25.312155905029883
534,-104.85532222192063,21.465510861264356
535,-100.8885333425013,20.729399592875016
536,-103.71883121151176,25.322126929156948
537,-98.3941754412521,22.360010455085938
538,-103.9298454276377,18.99899770981815
539,-114.90327738752154,31.434412573717665
540,-115.81064184720738,32.18984765939548
541,-98.06947969675718,25.765705022115903
542,-103.38286212733796,25.524340539105886
543,-99.65872123187836,19.487250653402615
544,-116.39729948838458,32.30518145132123
545,-98.17827656540123,22.190871170083664
546,-101.53930791960894,25.9140120789406
547,-86.95905081605497,21.36018679025186
548,-93.14693669249826,16.686249146757817
549,-100.6509045443162,25.897681642285924
550,-98.44143692170213,25.580831563726193
551,-99.55945116293788,27.42227423184643
552,-97.56880410297522,25.134415523390672
553,-115.36981119697441,31.198781654472583
554,-105.68029687261394,28.86865013268907
555,-87.0641838942914,21.59396405638864
556,-103.53266352002788,25.66983691318036
557,-106.57297469226508,31.21375617670268
558,-105.75634154519986,29.101203919654118
559,-98.55041619753783,19.238661431293046
560,-101.70545166653801,20.256898289065667
561,-97.58571651396424,25.899432533786637
562,-98.32795374139214,22.00200480085298
563,-116.59476036045476,32.44439823009674
564,-110.54333966490721,27.64696174328597
565,-98.36872954089785,22.27593679402225
566,-100.00649352874849,26.17649838012805
567,-102.34342096805113,21.97563715398374
568,-99.67718611505816,19.39439498486363
569,-115.18386544690932,31.765908226222443
570,-105.9110433865471,29.258779015101354
571,-106.10898622831746,29.562995687196786
572,-113.5345646969625,29.373347867819454
573,-101.34401522355,26.001808589595168
574,-106.10841827120089,28.743336904388123
575,-106.35353223794715,28.787732359165126
576,-100.29206124956747,20.855973611068357
577,-99.13160189926975,19.286085857728843
578,-102.65318839371339,22.661215488433747
579,-103.71582871622266,25.558201003563113
580,-104.79413533063864,21.7769307728636
581,-106.46773514389508,31.513713213511522
582,-95.52039369102195,16.346609593096723
583,-114.86091430170278,31.861563185627432
584,-105.95198013947285,29.31093746671513
585,-96.6673870129571,17.13516115080764
586,-100.40582129972698,25.735534542561176
587,-103.77149347001622,19.315899926822542
588,-99.56018851386531,27.551243605460918
589,-103.05755317820217,20.361167145107924
590,-105.27056686766369,28.896098255768614
591,-100.86076204492967,20.614745827290545
592,-99.83036501473033,25.377355797913182
593,-106.0389451598365,29.52188535608353
594,-115.40227939434317,32.195169089362366
595,-101.38883751396571,25.45265141064978
596,-105.51268213771036,29.082693118463276
597,-101.12228645914195,19.682942911631525
598,-100.75921754303603,25.306328579342928
599,-110.17516285866571,28.52279936940645
600,-101.76337840207265,20.39230493425088
601,-115.52641815723715,31.614974331508378
602,-98.50932869836768,19.196165912458124
603,-99.5202979313527,19.328095668066474
604,-104.9991008646499,20.7874930608756
605,-105.96809498080152,28.438924455523264
606,-100.51150023272862,28.459263257530335
607,-98.91236905758056,19.540901233207705
608,-97.19702900419253,25.651390092332143
609,-103.55268447424878,25.623768029761173
610,-98.91661970292498,19.77895107085137
611,-100.48440777891014,25.80960299383662
612,-115.0462140115761,31.05937965724685
613,-99.5981155091091,27.3814913707135
614,-101.04326249477944,25.044849131058527
615,-101.84607159625546,20.271051619062135
616,-92.91614860353162,18.06984907245143
617,-103.4423751314605,20.577661132919964
618,-98.39029231297889,19.354770007174842
619,-102.898223985066,20.376141797654554
620,-115.30761026532608,31.122441068412307
621,-89.57700159169079,20.9901587134335
622,-103.36971053682059,25.41500158066466
623,-100.81515469404063,25.416597882902536
624,-99.2639266039061,20.07327632303735
625,-94.45364495888441,17.770998305358276
626,-98.5067937017685,21.868825769487003
627,-101.4075834558871,26.884429441813076
628,-98.35728413779754,25.48992760671525
629,-101.6357227233172,26.10794470885733
630,-113.56391486124438,29.477707623273126
631,-114.98615246824784,32.16134249200714
632,-96.74722780683022,19.43080756849253
633,-110.41129447640738,28.132113300567934
634,-101.640374998849,21.297344859508947
635,-104.66075205651457,21.506348364574173
636,-102.3185575022913,21.707550173087846
637,-99.23051586210002,18.79150695815471
638,-110.40396548309947,28.11451418369061
639,-103.7979074488604,19.42079973565205
640,-101.67305341878972,26.744682129813427
641,-99.3685347075033,19.641897710767154
642,-103.90101451594829,19.44467860853059
643,-103.63791858709799,25.535498274752428
644,-110.17669829398068,28.154120675777015
645,-97.56566157184753,25.719935869627854
646,-115.37169539303027,31.782610126360897
647,-101.46224987718297,20.885741380624115
648,-105.35982259220012,29.170315625949506
649,-115.71865738102599,32.32265432241988
650,-97.65125529861609,25.61126045145876
651,-101.22174184620894,25.170941561333372
652,-106.02900720173345,29.21303016250853
653,-101.36597023901932,27.02248873615597
654,-99.28977880470283,19.233388305886816
655,-115.61217522668156,32.32687443020851
656,-105.72885106313547,29.50324282023778
657,-104.00521282164246,19.330723105800537
658,-103.69882487342879,25.643343967471964
659,-103.09573054433903,24.879438672160234
660,-101.9546544716405,20.42316008152781
661,-97.94124434167259,22.13236432676336
662,-116.60898972086459,32.28686953295044
663,-92.78414136159563,18.246003726422998
664,-102.98570737846046,20.361599904631046
665,-97.63542718718143,25.57593406678608
666,-97.61823781356162,25.504731726657738
667,-99.7155760886077,19.406149063757844
668,-97.98977637401353,22.372026697038134
669,-106.39374896629582,28.86252397002005
670,-97.42936750615547,25.327403676584073
671,-102.7902653923737,20.199857849076032
672,-104.93658646546456,21.628419966800237
673,-98.35141061404872,19.16859502811866
674,-103.72720061816096,25.233292392093325
675,-114.92903647288965,32.538120194806126
676,-101.37475904015281,26.915517320389043
677,-110.4210893679594,28.16769123863415
678,-97.55788610759751,20.482479736130635
679,-100.71288362307125,25.30939893790453
680,-94.24303687134281,17.698647776030292
681,-93.07159868454525,16.76564291084047
682,-97.21543657850269,20.766613643036713
683,-99.9163566270525,17.173951515450607
684,-100.119533262622,25.77946418416513
685,-100.16508062446403,21.974737652766702
686,-98.42052770594324,22.354604988182942
687,-100.69016497536626,25.71984707152256
688,-110.8915083731186,28.210624645350272
689,-106.05208855812504,29.227571496302165
690,-101.94581702505941,20.51581047509705
691,-105.62779687852051,28.954164398367645
692,-98.12794340452078,22.606218079120556
693,-115.30176387944105,31.92299008001002
694,-101.65523795749012,26.602171718105147
695,-101.75547753737153,26.711202219366577
696,-106.37938231385066,29.305108823430146
697,-100.59366468805449,28.501772757910675
698,-114.42189417768782,29.967864883260894
699,-100.35180591496528,20.82567759041315
700,-110.75736514129804,28.401672820466835
701,-100.46453930386541,20.72502757195939
702,-105.81106932044214,28.671199835056377
703,-94.25041648055256,17.80112865902514
704,-100.34214973694404,20.778129462029643
705,-92.73565140015404,18.282617460050716
706,-106.60424637123468,29.080968407132026
707,-99.22322678176988,20.04457432039976
708,-106.84778967612414,31.641473883061224
709,-98.71155847712205,19.460626839931074
710,-98.26878327080189,22.22911603801643
711,-98.09102686034079,22.090848750937376
712,-115.05925446167583,31.15494916525008
713,-103.7362705472557,25.294461035853644
714,-99.61044502703857,27.333567986516623
715,-110.58747980399508,27.9487459971608
716,-93.34932871563504,17.009750342385225
717,-101.01366040020875,25.975627779683265
718,-106.30679080899732,31.245643789486152
719,-105.40070143595666,29.144878561884084
720,-99.7453466403062,27.57458546886297
721,-110.37768213511507,28.08226644872402
722,-100.78120167008849,25.32639110594826
723,-96.69241208885376,19.41829799954238
724,-100.28217617485174,25.492314851500975
725,-104.92656381454226,28.84401006579988
726,-105.81188177883863,29.04481704130839
727,-100.3987107956808,20.514557660378326
728,-97.38803070549633,20.36355918437509
729,-87.2827243239417,21.034534265342852
730,-113.48572864227435,29.30697303840313
731,-115.96868193819365,32.52381014800244
732,-102.4102445222348,22.017158863066086
733,-105.50783657169455,29.14755759794444
734,-115.5295201642067,32.45933787174101
735,-111.11652878720516,28.128692073479606
736,-99.26536107462528,20.0188598968409
